dataset,network,model,opt_out,step,metric,mean,std,n_valid_seeds
Base,Erdős–Rényi,DP,True,4,retention_disparity,3.0000000000000013,2.0000000000000009,5
Base,Erdős–Rényi,DP,True,4,retention_s0,60.479999999999997,0.56000000000000083,5
Base,Erdős–Rényi,DP,True,4,retention_s1,62.11999999999999,3.1025151087464509,5
Base,Erdős–Rényi,DP,True,4,unfairness,0.020770419102103931,0.012932405827204828,5
Base,Erdős–Rényi,DP,True,5,approval_rate_difference,-1.256011663674792,6.649189427650783,5
Base,Erdős–Rényi,DP,True,5,retention_disparity,2.5600000000000009,1.1056219968868219,5
Base,Erdős–Rényi,DP,True,5,retention_s0,51.160000000000004,0.79397732965116841,5
Base,Erdős–Rényi,DP,True,5,retention_s1,52.279999999999994,2.2613270440164115,5
Base,Erdős–Rényi,DP,True,5,unfairness,0.017514361025331861,0.0067029495698714189,5
Base,Erdős–Rényi,EO,False,1,approval_rate_difference,0.40000000000000269,3.308171700501652,5
Base,Erdős–Rényi,EO,False,1,retention_disparity,0,0,5
Base,Erdős–Rényi,EO,False,1,retention_s0,100,0,5
Base,Erdős–Rényi,EO,False,1,retention_s1,100,0,5
Base,Erdős–Rényi,EO,False,1,unfairness,0.0006307339524530553,0,5
Base,Erdős–Rényi,EO,False,2,approval_rate_difference,-2.1199999999999997,2.3752052542885633,5
Base,Erdős–Rényi,EO,False,2,retention_disparity,0,0,5
Base,Erdős–Rényi,EO,False,2,retention_s0,100,0,5
Base,Erdős–Rényi,EO,False,2,retention_s1,100,0,5
Base,Erdős–Rényi,EO,False,2,unfairness,0.00063078420516773372,1.1170166665497872e-07,5
Base,Erdős–Rényi,EO,False,3,approval_rate_difference,-2.48,1.4119490075778216,5
Base,Erdős–Rényi,EO,False,3,retention_disparity,0,0,5
Base,Erdős–Rényi,EO,False,3,retention_s0,100,0,5
Base,Erdős–Rényi,EO,False,3,retention_s1,100,0,5
Base,Erdős–Rényi,EO,False,3,unfairness,0.00063077240531961287,7.6006746763742774e-08,5
Base,Erdős–Rényi,EO,False,4,approval_rate_difference,-0.59999999999999598,2.8255972819918949,5
Base,Erdős–Rényi,EO,False,4,retention_disparity,0,0,5
Base,Erdős–Rényi,EO,False,4,retention_s0,100,0,5
Base,Erdős–Rényi,EO,False,4,retention_s1,100,0,5
Base,Erdős–Rényi,EO,False,4,unfairness,0.00063074078514175898,1.3058064596152584e-07,5
Base,Erdős–Rényi,EO,False,5,approval_rate_difference,-1.8799999999999994,3.6367018024578228,5
Base,Erdős–Rényi,EO,False,5,retention_disparity,0,0,5
Base,Erdős–Rényi,EO,False,5,retention_s0,100,0,5
Base,Erdős–Rényi,EO,False,5,retention_s1,100,0,5
Base,Erdős–Rényi,EO,False,5,unfairness,0.00063077650777199068,1.2221188904979114e-07,5
Base,Erdős–Rényi,EO,True,1,approval_rate_difference,0.40000000000000269,3.308171700501652,5
Base,Erdős–Rényi,EO,True,1,retention_disparity,0,0,5
Base,Erdős–Rényi,EO,True,1,retention_s0,100,0,5
Base,Erdős–Rényi,EO,True,1,retention_s1,100,0,5
Base,Erdős–Rényi,EO,True,1,unfairness,0.0006307339524530553,0,5
Base,Erdős–Rényi,EO,True,2,approval_rate_difference,-2.8904571000532941,3.1950779087210028,5
Base,Erdős–Rényi,EO,True,2,retention_disparity,4.400000000000003,2.0238577025077578,5
Base,Erdős–Rényi,EO,True,2,retention_s0,85.760000000000005,1.2354756169184389,5
Base,Erdős–Rényi,EO,True,2,retention_s1,83.840000000000003,3.7850231174987554,5
Base,Erdős–Rényi,EO,True,2,unfairness,0.030538905192986476,0.014921023166023371,5
Base,Erdős–Rényi,EO,True,3,approval_rate_difference,-1.6142222889462274,1.5278781855074306,5
Base,Erdős–Rényi,EO,True,3,retention_disparity,3.9199999999999875,1.3891004283348245,5
Base,Erdős–Rényi,EO,True,3,retention_s0,66.560000000000002,1.9324595726689804,5
Base,Erdős–Rényi,EO,True,3,retention_s1,68.719999999999999,2.8385911998736231,5
Base,Erdős–Rényi,EO,True,3,unfairness,0.025718458867710903,0.010636672392834896,5
Base,Erdős–Rényi,EO,True,4,approval_rate_difference,1.4597245542787054,2.1576983871992512,5
Base,Erdős–Rényi,EO,True,4,retention_disparity,3.6399999999999979,1.4609585894199728,5
Base,Erdős–Rényi,EO,True,4,retention_s0,54.720000000000006,1.1070682002478447,5
Base,Erdős–Rényi,EO,True,4,retention_s1,56.839999999999996,3.3903392160667334,5
Base,Erdős–Rényi,EO,True,4,unfairness,0.024414104202567642,0.011141407350842531,5
Base,Erdős–Rényi,EO,True,5,approval_rate_difference,-1.8935364899286398,6.451641380500571,5
Base,Erdős–Rényi,EO,True,5,retention_disparity,2.6399999999999979,1.8607525359380801,5
Base,Erdős–Rényi,EO,True,5,retention_s0,45.600000000000001,1.2132600710482471,5
Base,Erdős–Rényi,EO,True,5,retention_s1,46.719999999999999,2.7585503439306658,5
Base,Erdős–Rényi,EO,True,5,unfairness,0.018616105916039814,0.010983871312008195,5
Base,Erdős–Rényi,LCF-active,False,1,approval_rate_difference,12.84,1.4164744967700633,5
Base,Erdős–Rényi,LCF-active,False,1,retention_disparity,0,0,5
Base,Erdős–Rényi,LCF-active,False,1,retention_s0,100,0,5
Base,Erdős–Rényi,LCF-active,False,1,retention_s1,100,0,5
Base,Erdős–Rényi,LCF-active,False,1,unfairness,0.0034103021621704199,0,5
Base,Erdős–Rényi,LCF-active,False,2,approval_rate_difference,8.2399999999999967,1.1551623262554933,5
Base,Erdős–Rényi,LCF-active,False,2,retention_disparity,0,0,5
Base,Erdős–Rényi,LCF-active,False,2,retention_s0,100,0,5
Base,Erdős–Rényi,LCF-active,False,2,retention_s1,100,0,5
Base,Erdős–Rényi,LCF-active,False,2,unfairness,0.0018814132213592627,0.00036627673032037439,5
Base,Erdős–Rényi,LCF-active,False,3,approval_rate_difference,5.0400000000000045,0.61188234163113464,5
Base,Erdős–Rényi,LCF-active,False,3,retention_disparity,0,0,5
Base,Erdős–Rényi,LCF-active,False,3,retention_s0,100,0,5
Base,Erdős–Rényi,LCF-active,False,3,retention_s1,100,0,5
Base,Erdős–Rényi,LCF-active,False,3,unfairness,0.0013412719011306918,0.00031211610469774866,5
Base,Erdős–Rényi,LCF-active,False,4,approval_rate_difference,3.4800000000000031,0.37094473981982851,5
Base,Erdős–Rényi,LCF-active,False,4,retention_disparity,0,0,5
Base,Erdős–Rényi,LCF-active,False,4,retention_s0,100,0,5
Base,Erdős–Rényi,LCF-active,False,4,retention_s1,100,0,5
Base,Erdős–Rényi,LCF-active,False,4,unfairness,0.00075794222354890199,0.00020373455954110731,5
Base,Erdős–Rényi,LCF-active,False,5,approval_rate_difference,2.240000000000002,0.68585712797929055,5
Base,Erdős–Rényi,LCF-active,False,5,retention_disparity,0,0,5
Base,Erdős–Rényi,LCF-active,False,5,retention_s0,100,0,5
Base,Erdős–Rényi,LCF-active,False,5,retention_s1,100,0,5
Base,Erdős–Rényi,LCF-active,False,5,unfairness,0.00041211891174319781,0.00015947566359797929,5
Base,Erdős–Rényi,LCF-active,True,1,approval_rate_difference,12.84,1.4164744967700633,5
Base,Erdős–Rényi,LCF-active,True,1,retention_disparity,0,0,5
Base,Erdős–Rényi,LCF-active,True,1,retention_s0,100,0,5
Base,Erdős–Rényi,LCF-active,True,1,retention_s1,100,0,5
Base,Erdős–Rényi,LCF-active,True,1,unfairness,0.0034103021621704199,0,5
Base,Erdős–Rényi,LCF-active,True,2,approval_rate_difference,6.9142675496244808,0.88485935725738285,5
Base,Erdős–Rényi,LCF-active,True,2,retention_disparity,8.4399999999999977,1.8693314312876714,5
Base,Erdős–Rényi,LCF-active,True,2,retention_s0,99.879999999999995,0.16000000000000225,5
Base,Erdős–Rényi,LCF-active,True,2,retention_s1,91.439999999999998,1.759090674183684,5
Base,Erdős–Rényi,LCF-active,True,2,unfairness,0.0057272608518600387,0.0036030888038705374,5
Base,Erdős–Rényi,LCF-active,True,3,approval_rate_difference,3.5507085638122726,0.87804987810820923,5
Base,Erdős–Rényi,LCF-active,True,3,retention_disparity,11.440000000000001,2.0095770699328739,5
Base,Erdős–Rényi,LCF-active,True,3,retention_s0,99.760000000000005,0.23323807579381092,5
Base,Erdős–Rényi,LCF-active,True,3,retention_s1,88.320000000000007,1.8829763673503719,5
Base,Erdős–Rényi,LCF-active,True,3,unfairness,0.0086234537839889654,0.0049588404837478924,5
Base,Erdős–Rényi,LCF-active,True,4,approval_rate_difference,1.9411982626332569,0.71700204137155876,5
Base,Erdős–Rényi,LCF-active,True,4,retention_disparity,12.640000000000001,2.029384143034529,5
Base,Erdős–Rényi,LCF-active,True,4,retention_s0,99.719999999999999,0.2399999999999996,5
Base,Erdős–Rényi,LCF-active,True,4,retention_s1,87.079999999999998,1.9208331525668747,5
Base,Erdős–Rényi,LCF-active,True,4,unfairness,0.0084956335067749127,0.0055720839151334224,5
Base,Erdős–Rényi,LCF-active,True,5,approval_rate_difference,0.79537451044589424,0.37120979731931952,5
Base,Erdős–Rényi,LCF-active,True,5,retention_disparity,13.080000000000002,2.0301724064719209,5
Base,Erdős–Rényi,LCF-active,True,5,retention_s0,99.719999999999999,0.2399999999999996,5
Base,Erdős–Rényi,LCF-active,True,5,retention_s1,86.640000000000001,1.907459042810618,5
Base,Erdős–Rényi,LCF-active,True,5,unfairness,0.0082684272050857818,0.0056014629008989299,5
Base,Erdős–Rényi,LCF-full,False,1,approval_rate_difference,12.920000000000002,1.3600000000000012,5
Base,Erdős–Rényi,LCF-full,False,1,retention_disparity,0,0,5
Base,Erdős–Rényi,LCF-full,False,1,retention_s0,100,0,5
Base,Erdős–Rényi,LCF-full,False,1,retention_s1,100,0,5
Base,Erdős–Rényi,LCF-full,False,1,unfairness,0.0034314200878142742,0,5
Base,Erdős–Rényi,LCF-full,False,2,approval_rate_difference,8.3599999999999959,1.2924395537122821,5
Base,Erdős–Rényi,LCF-full,False,2,retention_disparity,0,0,5
Base,Erdős–Rényi,LCF-full,False,2,retention_s0,100,0,5
Base,Erdős–Rényi,LCF-full,False,2,retention_s1,100,0,5
Base,Erdős–Rényi,LCF-full,False,2,unfairness,0.0019042764902114761,0.00036532062027232095,5
Base,Erdős–Rényi,LCF-full,False,3,approval_rate_difference,5.0400000000000045,0.59866518188383111,5
Base,Erdős–Rényi,LCF-full,False,3,retention_disparity,0,0,5
Base,Erdős–Rényi,LCF-full,False,3,retention_s0,100,0,5
Base,Erdős–Rényi,LCF-full,False,3,retention_s1,100,0,5
Base,Erdős–Rényi,LCF-full,False,3,unfairness,0.0013583213567733843,0.00031212642806755051,5
Base,Erdős–Rényi,LCF-full,False,4,approval_rate_difference,3.5600000000000032,0.44542114902640217,5
Base,Erdős–Rényi,LCF-full,False,4,retention_disparity,0,0,5
Base,Erdős–Rényi,LCF-full,False,4,retention_s0,100,0,5
Base,Erdős–Rényi,LCF-full,False,4,retention_s1,100,0,5
Base,Erdős–Rényi,LCF-full,False,4,unfairness,0.00077126929759978595,0.00020668110816326004,5
Base,Erdős–Rényi,LCF-full,False,5,approval_rate_difference,2.240000000000002,0.68585712797929055,5
Base,Erdős–Rényi,LCF-full,False,5,retention_disparity,0,0,5
Base,Erdős–Rényi,LCF-full,False,5,retention_s0,100,0,5
Base,Erdős–Rényi,LCF-full,False,5,retention_s1,100,0,5
Base,Erdős–Rényi,LCF-full,False,5,unfairness,0.00042075793743134859,0.00016043426072619678,5
Base,Erdős–Rényi,LCF-full,True,1,approval_rate_difference,12.920000000000002,1.3600000000000012,5
Base,Erdős–Rényi,LCF-full,True,1,retention_disparity,0,0,5
Base,Erdős–Rényi,LCF-full,True,1,retention_s0,100,0,5
Base,Erdős–Rényi,LCF-full,True,1,retention_s1,100,0,5
Base,Erdős–Rényi,LCF-full,True,1,unfairness,0.0034314200878142742,0,5
Base,Erdős–Rényi,LCF-full,True,2,approval_rate_difference,7.0523304115602414,1.0259810825956963,5
Base,Erdős–Rényi,LCF-full,True,2,retention_disparity,8.519999999999996,1.7508854902591493,5
Base,Erdős–Rényi,LCF-full,True,2,retention_s0,99.879999999999995,0.16000000000000225,5
Base,Erdős–Rényi,LCF-full,True,2,retention_s1,91.359999999999999,1.6463292501805389,5
Base,Erdős–Rényi,LCF-full,True,2,unfairness,0.0057392917394638362,0.0036105197573662881,5
Base,Erdős–Rényi,LCF-full,True,3,approval_rate_difference,3.5151247091816868,0.81710560507655572,5
Base,Erdős–Rényi,LCF-full,True,3,retention_disparity,11.52,1.8914544668059032,5
Base,Erdős–Rényi,LCF-full,True,3,retention_s0,99.760000000000005,0.23323807579381092,5
Base,Erdős–Rényi,LCF-full,True,3,retention_s1,88.239999999999995,1.7726815844928299,5
Base,Erdős–Rényi,LCF-full,True,3,unfairness,0.0086308609724044631,0.0049673045529559116,5
Base,Erdős–Rényi,LCF-full,True,4,approval_rate_difference,2.0353914090178327,0.82626508636096874,5
Base,Erdős–Rényi,LCF-full,True,4,retention_disparity,12.719999999999999,1.912485294061107,5
Base,Erdős–Rényi,LCF-full,True,4,retention_s0,99.719999999999999,0.2399999999999996,5
Base,Erdős–Rényi,LCF-full,True,4,retention_s1,87,1.8110770276274855,5
Base,Erdős–Rényi,LCF-full,True,4,unfairness,0.0085037748336792111,0.0055753176325782526,5
Base,Erdős–Rényi,LCF-full,True,5,approval_rate_difference,0.79618613699622642,0.37143957563366609,5
Base,Erdős–Rényi,LCF-full,True,5,retention_disparity,13.160000000000002,1.9283153269110282,5
Base,Erdős–Rényi,LCF-full,True,5,retention_s0,99.719999999999999,0.2399999999999996,5
Base,Erdős–Rényi,LCF-full,True,5,retention_s1,86.559999999999988,1.8128430709799437,5
Base,Erdős–Rényi,LCF-full,True,5,unfairness,0.0082736157178878722,0.0056031504008854762,5
Base,Watts–Strogatz,Baseline,False,1,approval_rate_difference,1.5200000000000014,0.95163018026962631,5
Base,Watts–Strogatz,Baseline,False,1,retention_disparity,0,0,5
Base,Watts–Strogatz,Baseline,False,1,retention_s0,100,0,5
Base,Watts–Strogatz,Baseline,False,1,retention_s1,100,0,5
Base,Watts–Strogatz,Baseline,False,1,unfairness,0.0022370665517963406,0,5
Base,Watts–Strogatz,Baseline,False,2,approval_rate_difference,1.120000000000001,0.5878775382679633,5
Base,Watts–Strogatz,Baseline,False,2,retention_disparity,0,0,5
Base,Watts–Strogatz,Baseline,False,2,retention_s0,100,0,5
Base,Watts–Strogatz,Baseline,False,2,retention_s1,100,0,5
Base,Watts–Strogatz,Baseline,False,2,unfairness,0.0021094447479010014,9.7978552086411929e-06,5
Base,Watts–Strogatz,Baseline,False,3,approval_rate_difference,0.6800000000000006,0.16000000000000014,5
Base,Watts–Strogatz,Baseline,False,3,retention_disparity,0,0,5
Base,Watts–Strogatz,Baseline,False,3,retention_s0,100,0,5
Base,Watts–Strogatz,Baseline,False,3,retention_s1,100,0,5
Base,Watts–Strogatz,Baseline,False,3,unfairness,0.0019958032989167316,1.4007597167951371e-05,5
Base,Watts–Strogatz,Baseline,False,4,approval_rate_difference,1.4800000000000013,0.271293199325011,5
Base,Watts–Strogatz,Baseline,False,4,retention_disparity,0,0,5
Base,Watts–Strogatz,Baseline,False,4,retention_s0,100,0,5
Base,Watts–Strogatz,Baseline,False,4,retention_s1,100,0,5
Base,Watts–Strogatz,Baseline,False,4,unfairness,0.0018800440459720402,1.7283005524947172e-05,5
Base,Watts–Strogatz,Baseline,False,5,approval_rate_difference,0.96000000000000085,0.89799777282574678,5
Base,Watts–Strogatz,Baseline,False,5,retention_disparity,0,0,5
Base,Watts–Strogatz,Baseline,False,5,retention_s0,100,0,5
Base,Watts–Strogatz,Baseline,False,5,retention_s1,100,0,5
Base,Watts–Strogatz,Baseline,False,5,unfairness,0.0017769635124555538,2.4724228961154732e-05,5
Base,Watts–Strogatz,Baseline,True,1,approval_rate_difference,1.5200000000000014,0.95163018026962631,5
Base,Watts–Strogatz,Baseline,True,1,retention_disparity,0,0,5
Base,Watts–Strogatz,Baseline,True,1,retention_s0,100,0,5
Base,Watts–Strogatz,Baseline,True,1,retention_s1,100,0,5
Base,Watts–Strogatz,Baseline,True,1,unfairness,0.0022370665517963406,0,5
Base,Watts–Strogatz,Baseline,True,2,approval_rate_difference,1.0833900058180879,0.5625045284003527,5
Base,Watts–Strogatz,Baseline,True,2,retention_disparity,0.20000000000000001,0.3098386676965923,5
Base,Watts–Strogatz,Baseline,True,2,retention_s0,99.960000000000008,0.08000000000000114,5
Base,Watts–Strogatz,Baseline,True,2,retention_s1,99.840000000000003,0.31999999999999884,5
Base,Watts–Strogatz,Baseline,True,2,unfairness,0.0025063735407439892,0.0019509003772785181,5
Base,Watts–Strogatz,Baseline,True,3,approval_rate_difference,0.68530704627287831,0.15845256933616242,5
Base,Watts–Strogatz,Baseline,True,3,retention_disparity,0.36000000000000226,0.23323807579380995,5
Base,Watts–Strogatz,Baseline,True,3,retention_s0,99.960000000000008,0.08000000000000114,5
Base,Watts–Strogatz,Baseline,True,3,retention_s1,99.599999999999994,0.21908902300206437,5
Base,Watts–Strogatz,Baseline,True,3,unfairness,0.0031770716629264673,0.0020177758879205056,5
Base,Watts–Strogatz,Baseline,True,4,approval_rate_difference,1.4919228429183584,0.27605615452470716,5
Base,Watts–Strogatz,Baseline,True,4,retention_disparity,0.47999999999999832,0.1599999999999959,5
Base,Watts–Strogatz,Baseline,True,4,retention_s0,99.920000000000002,0.097979589711328516,5
Base,Watts–Strogatz,Baseline,True,4,retention_s1,99.439999999999998,0.23323807579380898,5
Base,Watts–Strogatz,Baseline,True,4,unfairness,0.0027069179969635647,0.001521317477648844,5
Base,Watts–Strogatz,Baseline,True,5,approval_rate_difference,0.9721013595341077,0.90592608339752478,5
Base,Watts–Strogatz,Baseline,True,5,retention_disparity,0.55999999999999939,0.26532998322843021,5
Base,Watts–Strogatz,Baseline,True,5,retention_s0,99.840000000000003,0.23323807579380998,5
Base,Watts–Strogatz,Baseline,True,5,retention_s1,99.280000000000001,0.20396078054370984,5
Base,Watts–Strogatz,Baseline,True,5,unfairness,0.0026885764829762903,0.0028194961294625491,5
Base,Watts–Strogatz,DP,False,1,approval_rate_difference,0.52000000000000057,3.0895954427723988,5
Base,Watts–Strogatz,DP,False,1,retention_disparity,0,0,5
Base,Watts–Strogatz,DP,False,1,retention_s0,100,0,5
Base,Watts–Strogatz,DP,False,1,retention_s1,100,0,5
Base,Watts–Strogatz,DP,False,1,unfairness,0.0011261766189617495,0,5
Base,Watts–Strogatz,DP,False,2,approval_rate_difference,-1.4799999999999991,1.6228370220080637,5
Base,Watts–Strogatz,DP,False,2,retention_disparity,0,0,5
Base,Watts–Strogatz,DP,False,2,retention_s0,100,0,5
Base,Watts–Strogatz,DP,False,2,retention_s1,100,0,5
Base,Watts–Strogatz,DP,False,2,unfairness,0.0011263474398002459,3.7407879225095006e-07,5
Base,Watts–Strogatz,DP,False,3,approval_rate_difference,-2.2399999999999975,1.8391302292116212,5
Base,Watts–Strogatz,DP,False,3,retention_disparity,0,0,5
Base,Watts–Strogatz,DP,False,3,retention_s0,100,0,5
Base,Watts–Strogatz,DP,False,3,retention_s1,100,0,5
Base,Watts–Strogatz,DP,False,3,unfairness,0.0011264280122507131,3.8584071053396613e-07,5
Base,Watts–Strogatz,DP,False,4,approval_rate_difference,-0.52000000000000057,3.2877956140855198,5
Base,Watts–Strogatz,DP,False,4,retention_disparity,0,0,5
